Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date
1;3tentos;Coordenador(a) de Planejamento, Programação e Controle da Produção;Ijuí (RS);28/04 20:00;https://www.linkedin.com/jobs/view/4380309843/;https://media.licdn.com/dms/image/v2/D4D0BAQGjdNLbLXGPKw/company-logo_100_100/company-logo_100_100/0/1734381716753/3tentosagro_logo?e=1779321600&v=beta&t=dsdwNebj8gGyUQjDIHV1fQyE_ZuSWseJT_DAfwn27RE;Middle > Manager;https://www.linkedin.com/company/3tentos/about/;Manufacturing;Gupy;3tentos;1.0;https://www.linkedin.com/jobs/view/4380309843/;https://3tentos.gupy.io/job/eyJqb2JJZCI6MTA4MDkxODgsInNvdXJjZSI6ImxpbmtlZGluIn0=?jobBoardSource=linkedin;On-site;Mid, Liderança/Gerência;29/04/2026
2;ACCIONA;ENGENHEIRO PROJETOS SR;São Paulo (SP);29/04 11:00;https://www.linkedin.com/jobs/view/4406983764/;https://media.licdn.com/dms/image/v2/D4D0BAQGoNGuxWnH3Qg/company-logo_100_100/company-logo_100_100/0/1730799749003/acciona_logo?e=1779321600&v=beta&t=eWzsqedqf0t0B28usElvnwTQelV-kdHoUDVdcET4_sg;-;https://www.linkedin.com/company/acciona/about/;Marketing;Workday;acciona;1.0;https://www.linkedin.com/jobs/view/4406983764/;https://acciona.wd3.myworkdayjobs.com/ACCIONA_Employment_Channel/job/So-Paulo/ENGENHEIRO-PROJETOS-SR_20095832?source=LinkedIn;On-site;Senior;29/04/2026
3;APEPI;Coordenador(a) de Projetos;Rio de Janeiro (RJ);28/04 20:00;https://www.linkedin.com/jobs/view/4405543190/;https://media.licdn.com/dms/image/v2/D4D0BAQEjpVrUjIlU4w/company-logo_100_100/company-logo_100_100/0/1721849344520/apepi_logo?e=1779321600&v=beta&t=AnR-S-VNKg3Vj5ePRJbrPSxR8ynXfMxIIqGJtrP4FuI;Middle > Manager;https://www.linkedin.com/company/apepi/about/;Marketing;apepi.factorialhr.com.br;apepi;1.0;https://www.linkedin.com/jobs/view/4405543190/;https://apepi.factorialhr.com.br/job_posting/coordenador-a-de-projetos-296232;On-site;Mid, Liderança/Gerência;29/04/2026
4;Acronis;Senior Project Manager;Brasil;28/04 20:00;https://www.linkedin.com/jobs/view/4408003144/;https://media.licdn.com/dms/image/v2/C510BAQHpKxsqxdEWjg/company-logo_100_100/company-logo_100_100/0/1631310854168?e=1779321600&v=beta&t=EFoz8f1G4dfHWjLJNbKDLjYD46nfigchVRNFJlTu77A;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/acronis/about/;Marketing;Workday;acronis;1.0;https://www.linkedin.com/jobs/view/4408003144/;https://acronis.wd502.myworkdayjobs.com/acronis_careers/job/Bulgaria/Senior-Project-Manager_R-100870?source=LinkedIn;Remote;Senior, Liderança/Gerência;29/04/2026
5;Adyen;Project Operations Manager;São Paulo (SP);29/04 08:00;https://www.linkedin.com/jobs/view/4395489026/;https://media.licdn.com/dms/image/v2/D4E0BAQGkcf7qKLd6mQ/company-logo_100_100/B4EZpKb3XwKkAc-/0/1762185410414/adyen_logo?e=1779321600&v=beta&t=QfsljEyPTdYaJR0__-pcYtw_eZqJqFRbHdD9mRI1NFU;Operations > Operations Manager;https://www.linkedin.com/company/adyen/about/;IT;Greenhouse;adyen;1.0;https://www.linkedin.com/jobs/view/4395489026/;https://job-boards.greenhouse.io/adyen/jobs/7776362?gh_src=36f976a71;On-site;Liderança/Gerência;29/04/2026
6;Ageon;Assistente de Projetos de Produtos;Palhoça (SC);29/04 00:00;https://www.linkedin.com/jobs/view/4406020018/;missing logo;-;https://www.linkedin.com/company/ageon/about/;Marketing;empregos.com.br;ageon;1.0;https://www.linkedin.com/jobs/view/4406020018/;https://www.empregos.com.br/vaga/11455041/assistente-de-projetos-de-produtos-em-palhoca-sc-JB1455041IN;On-site;Associate;29/04/2026
7;Amazon;Project Intern, Amazon University Talent Acquisition;Grande São Paulo (SP) ;28/04 20:00;https://www.linkedin.com/jobs/view/4407840677/;https://media.licdn.com/dms/image/v2/D560BAQGDLy4STCnHbg/company-logo_100_100/B56ZnZxDipI0AQ-/0/1760295142304/amazon_logo?e=1779321600&v=beta&t=7jukWAflI_mcl3yXRyOpXm42YboI6iAOGCpZ9aAh4wU;People;https://www.linkedin.com/company/amazon/about/;IT;Amazon;amazon;5.0;https://www.linkedin.com/jobs/view/4407840677/;https://www.amazon.jobs/en/jobs/10404514/project-intern-amazon-university-talent-acquisition?cmpid=SPLICX0248M&ss=paid&utm_campaign=cxro&utm_content=job_posting&utm_medium=social_media&utm_source=linkedin.com;On-site;Intern;29/04/2026
8;Amazon;Project Intern, Amazon University Talent Acquisition;São Paulo (SP);28/04 20:00;https://www.linkedin.com/jobs/view/4407829787/;https://media.licdn.com/dms/image/v2/D560BAQGDLy4STCnHbg/company-logo_100_100/B56ZnZxDipI0AQ-/0/1760295142304/amazon_logo?e=1779321600&v=beta&t=7jukWAflI_mcl3yXRyOpXm42YboI6iAOGCpZ9aAh4wU;People;https://www.linkedin.com/company/amazon/about/;IT;Amazon;amazon;5.0;https://www.linkedin.com/jobs/view/4407829787/;https://www.amazon.jobs/en/jobs/10404514/project-intern-amazon-university-talent-acquisition?cmpid=SPLICX0248M&ss=paid&utm_campaign=cxro&utm_content=job_posting&utm_medium=social_media&utm_source=linkedin.com;On-site;Intern;29/04/2026
9;Arco Educação;Especialista de Projetos II;Guarulhos (SP);28/04 20:00;https://www.linkedin.com/jobs/view/4386997905/;https://media.licdn.com/dms/image/v2/D4D0BAQGaB4FX_HAi2A/company-logo_100_100/B4DZm69YfyJcAQ-/0/1759778277737/arcoeducacao_logo?e=1779321600&v=beta&t=aIp92sqIiDP4bZYS7kJ6AqX1dsfjkH0rA0xtrAoX0zk;Advanced > Specialist;https://www.linkedin.com/company/arco-educa-o/about/;Education;Greenhouse;arco educação;1.0;https://www.linkedin.com/jobs/view/4386997905/;https://job-boards.greenhouse.io/arcoeducacao/jobs/5830628004;On-site;Specialist;29/04/2026
10;Arteris S.A.;ANALISTA DE PLANEJAMENTO FÍSICO PL;São José dos Pinhais (PR);29/04 08:00;https://www.linkedin.com/jobs/view/4406064188/;https://media.licdn.com/dms/image/v2/D4E0BAQH6wgOhsSCyWw/company-logo_100_100/B4EZs8dB9GHoAQ-/0/1766245802345?e=1779321600&v=beta&t=dnl9u0fCSobP2vAvItQxiaIrXmQh3kxFsDqVwMjtNyw;Advanced > Specialist;https://www.linkedin.com/company/arteris-s-a/about/;Other;Gupy;arteris s.a.;1.0;https://www.linkedin.com/jobs/view/4406064188/;https://arterisengenharia.gupy.io/job/eyJqb2JJZCI6MTEyMDI0NjAsInNvdXJjZSI6ImxpbmtlZGluIn0=?jobBoardSource=linkedin;Hybrid;Mid, Associate;29/04/2026
