Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date
1;3AM IT Services;Analista de Projeto II - Presencial;São Paulo (SP);Easy Apply;https://www.linkedin.com/jobs/view/4401787060/;https://media.licdn.com/dms/image/v2/D4D0BAQFMqpfEio73BQ/company-logo_100_100/B4DZb0jJQMG8AU-/0/1747859576571/3am_it_services_logo?e=1777507200&v=beta&t=zLW7qsrfLv0mnsiuat6CB88qo6ftPW84bIkBSbzgyY0;Advanced > Specialist;https://www.linkedin.com/company/3am-it-services/about/;IT;LinkedIn (Easy Apply);3am it services;1.0;https://www.linkedin.com/jobs/view/4401787060/;https://www.linkedin.com/jobs/view/4401787060/;On-site;Associate;14/04/2026
2;3M;Project Manager – Sumare, Brasil;Sumaré (SP);14 hours ago;https://www.linkedin.com/jobs/view/4399574743/;https://media.licdn.com/dms/image/v2/C4E0BAQEsMlsSfzuADQ/company-logo_100_100/company-logo_100_100/0/1630575759338/3m_logo?e=1777507200&v=beta&t=8CV2EVwnhWV3V7DfHi5Po7dCiYn0ARGZYBzZ68T256w;Portfolio > Projetos > Project Manager;https://www.linkedin.com/company/3m/about/;Marketing;Workday;3m;3.0;https://www.linkedin.com/jobs/view/4399574743/;https://3m.wd1.myworkdayjobs.com/en-US/Search/job/BR-So-Paulo-Sumare/Project-Manager---Sumare--Brasil_R01163656?source=LinkedIn;On-site;Liderança/Gerência;14/04/2026
3;ADP;Especialista de Processos e Projetos;São Paulo (SP);Viewed;https://www.linkedin.com/jobs/view/4387572475/;https://media.licdn.com/dms/image/v2/D4E0BAQE2ALnzsL9mlw/company-logo_100_100/B4EZXS9EdvHMAU-/0/1743000979692/adp_logo?e=1777507200&v=beta&t=EysaYgn1jFL-pAVruB4oVlW5ewcG8sVb4lIxejMtSKU;Advanced > Process & Automation;https://www.linkedin.com/company/adp/about/;Marketing;click.appcast.io;adp;1.0;https://www.linkedin.com/jobs/view/4387572475/;https://click.appcast.io/t/LAAB7FyGvC0D-bJPEo-az-XGynkKTuSOoxoxvF-7mfVx2h5U5walcPkN_O6iUt9H?source=LinkedIn;On-site;Specialist, Processos/Excelência;14/04/2026
4;AGGRANDIZE;Analista de Projetos de Infraestrutura Pleno (Remoto);Brasil;27 minutes ago;https://www.linkedin.com/jobs/view/4399768181/;https://media.licdn.com/dms/image/v2/D4E0BAQFORY8aKXnjig/company-logo_100_100/B4EZwFlbMnH8AQ-/0/1769620223223/aggrandize_it_logo?e=1777507200&v=beta&t=2UXlIzFl3v-DW1NpS_PCNyq8W8ko6yGA9eCOs4uL37c;Advanced > Specialist;https://www.linkedin.com/company/aggrandize/about/;Infrastructure;Solidês;aggrandize;1.0;https://www.linkedin.com/jobs/view/4399768181/;https://aggrandize.vagas.solides.com.br/vaga/825948;Remote;Mid, Associate, Infraestrutura/Redes;14/04/2026
5;AGGRANDIZE;Analista de Projetos Pleno (Remoto);Pelotas (RS);2 hours ago;https://www.linkedin.com/jobs/view/4401760170/;https://media.licdn.com/dms/image/v2/D4E0BAQFORY8aKXnjig/company-logo_100_100/B4EZwFlbMnH8AQ-/0/1769620223223/aggrandize_it_logo?e=1777507200&v=beta&t=2UXlIzFl3v-DW1NpS_PCNyq8W8ko6yGA9eCOs4uL37c;Advanced > Specialist;https://www.linkedin.com/company/aggrandize/about/;Marketing;Solidês;aggrandize;1.0;https://www.linkedin.com/jobs/view/4401760170/;https://aggrandize.vagas.solides.com.br/vaga/826119?origem=linkedin;Remote;Mid, Associate;14/04/2026
6;AS3;Coordenador(a) de Projetos e Opera��es;Grande Rio de Janeiro (RJ);7 hours ago;https://www.linkedin.com/jobs/view/4401594868/;https://media.licdn.com/dms/image/v2/D4D0BAQEU8qDfN6YdqQ/company-logo_100_100/B4DZW1XDU1H4AQ-/0/1742504474386/as3group_logo?e=1777507200&v=beta&t=qXh4VGGU2QCuSY6lDbga3Mo7nApX9dmagIHqJuBBGYc;Middle > Manager;https://www.linkedin.com/company/as3/about/;Marketing;Catho;as3;1.0;https://www.linkedin.com/jobs/view/4401594868/;https://www.catho.com.br/vagas/linkedin/35688217/;On-site;Mid, Liderança/Gerência;14/04/2026
7;AgileEngine;Delivery Manager ID51393;Belo Horizonte (MG);8 hours ago;https://www.linkedin.com/jobs/view/4400724132/;https://media.licdn.com/dms/image/v2/D4D0BAQEV7XPrwqjYLg/company-logo_100_100/company-logo_100_100/0/1693840967446/agileengine_logo?e=1777507200&v=beta&t=uiyhj-xIbdsA1g2v-T8hOUEb-v_XpbL0dNRCdAH2skc;Operations > Delivery Manager;https://www.linkedin.com/company/agileengine/about/;Other;Zohorecruit;agileengine;1.0;https://www.linkedin.com/jobs/view/4400724132/;https://agileengine.zohorecruit.com/recruit/ViewJob.na?digest=l%40t.6K4ByLHs8JAwAM6StDVkgbgBR7k6XReFCJpolfo-&embedsource=LinkedIn%2BLimited%2BListings;Remote;Liderança/Gerência, Delivery/SDM;14/04/2026
8;AgileEngine;Delivery Manager ID51393;Brasília (DF);8 hours ago;https://www.linkedin.com/jobs/view/4400715972/;https://media.licdn.com/dms/image/v2/D4D0BAQEV7XPrwqjYLg/company-logo_100_100/company-logo_100_100/0/1693840967446/agileengine_logo?e=1777507200&v=beta&t=uiyhj-xIbdsA1g2v-T8hOUEb-v_XpbL0dNRCdAH2skc;Operations > Delivery Manager;https://www.linkedin.com/company/agileengine/about/;Other;Zohorecruit;agileengine;1.0;https://www.linkedin.com/jobs/view/4400715972/;https://agileengine.zohorecruit.com/recruit/ViewJob.na?digest=l%40t.6K4ByLHs8JAwAM6StEcZsatMFGkvjWeYcBQAiyE-&embedsource=LinkedIn%2BLimited%2BListings;Remote;Liderança/Gerência, Delivery/SDM;14/04/2026
9;AgileEngine;Delivery Manager ID51393;Campinas (SP);8 hours ago;https://www.linkedin.com/jobs/view/4400719871/;https://media.licdn.com/dms/image/v2/D4D0BAQEV7XPrwqjYLg/company-logo_100_100/company-logo_100_100/0/1693840967446/agileengine_logo?e=1777507200&v=beta&t=uiyhj-xIbdsA1g2v-T8hOUEb-v_XpbL0dNRCdAH2skc;Operations > Delivery Manager;https://www.linkedin.com/company/agileengine/about/;Other;Zohorecruit;agileengine;1.0;https://www.linkedin.com/jobs/view/4400719871/;https://agileengine.zohorecruit.com/recruit/ViewJob.na?digest=l%40t.6K4ByLHs8JAwAM6StInsGfiPt4dbhipQxTT47V0-&embedsource=LinkedIn%2BLimited%2BListings;Remote;Liderança/Gerência, Delivery/SDM;14/04/2026
10;AgileEngine;Delivery Manager ID51393;Curitiba (PR);Viewed;https://www.linkedin.com/jobs/view/4400736099/;https://media.licdn.com/dms/image/v2/D4D0BAQEV7XPrwqjYLg/company-logo_100_100/company-logo_100_100/0/1693840967446/agileengine_logo?e=1777507200&v=beta&t=uiyhj-xIbdsA1g2v-T8hOUEb-v_XpbL0dNRCdAH2skc;Operations > Delivery Manager;https://www.linkedin.com/company/agileengine/about/;Other;Zohorecruit;agileengine;1.0;https://www.linkedin.com/jobs/view/4400736099/;https://agileengine.zohorecruit.com/recruit/ViewJob.na?digest=l%40t.6K4ByLHs8JAwAM6StG7S3K.WoC4eQaiFPx6Pdgk-&embedsource=LinkedIn%2BLimited%2BListings;Remote;Liderança/Gerência, Delivery/SDM;14/04/2026
11;AgileEngine;Delivery Manager ID51393;Florianópolis (SC);Viewed;https://www.linkedin.com/jobs/view/4400735031/;https://media.licdn.com/dms/image/v2/D4D0BAQEV7XPrwqjYLg/company-logo_100_100/company-logo_100_100/0/1693840967446/agileengine_logo?e=1777507200&v=beta&t=uiyhj-xIbdsA1g2v-T8hOUEb-v_XpbL0dNRCdAH2skc;Operations > Delivery Manager;https://www.linkedin.com/company/agileengine/about/;Other;Zohorecruit;agileengine;1.0;https://www.linkedin.com/jobs/view/4400735031/;https://agileengine.zohorecruit.com/recruit/ViewJob.na?digest=l%40t.6K4ByLHs8JAwAM6StMb1iOeKBBdi0dzFeySFASE-&embedsource=LinkedIn%2BLimited%2BListings;Remote;Liderança/Gerência, Delivery/SDM;14/04/2026
12;AgileEngine;Delivery Manager ID51393;Grande Porto Alegre (RS);8 hours ago;https://www.linkedin.com/jobs/view/4400738001/;https://media.licdn.com/dms/image/v2/D4D0BAQEV7XPrwqjYLg/company-logo_100_100/company-logo_100_100/0/1693840967446/agileengine_logo?e=1777507200&v=beta&t=uiyhj-xIbdsA1g2v-T8hOUEb-v_XpbL0dNRCdAH2skc;Operations > Delivery Manager;https://www.linkedin.com/company/agileengine/about/;Other;Zohorecruit;agileengine;1.0;https://www.linkedin.com/jobs/view/4400738001/;https://agileengine.zohorecruit.com/recruit/ViewJob.na?digest=l%40t.6K4ByLHs8JAwAM6StIpSa.KLLs2ZBpL0dGA1eIA-&embedsource=LinkedIn%2BLimited%2BListings;Remote;Liderança/Gerência, Delivery/SDM;14/04/2026
13;AgileEngine;Delivery Manager ID51393;Recife (PE);8 hours ago;https://www.linkedin.com/jobs/view/4400728114/;https://media.licdn.com/dms/image/v2/D4D0BAQEV7XPrwqjYLg/company-logo_100_100/company-logo_100_100/0/1693840967446/agileengine_logo?e=1777507200&v=beta&t=uiyhj-xIbdsA1g2v-T8hOUEb-v_XpbL0dNRCdAH2skc;Operations > Delivery Manager;https://www.linkedin.com/company/agileengine/about/;Other;Zohorecruit;agileengine;1.0;https://www.linkedin.com/jobs/view/4400728114/;https://agileengine.zohorecruit.com/recruit/ViewJob.na?digest=l%40t.6K4ByLHs8JAwAM6StGHZO9hU0Lok5uYEms6Vpsc-&embedsource=LinkedIn%2BLimited%2BListings;Remote;Liderança/Gerência, Delivery/SDM;14/04/2026
14;AgileEngine;Delivery Manager ID51393;Rio de Janeiro (RJ);8 hours ago;https://www.linkedin.com/jobs/view/4400717948/;https://media.licdn.com/dms/image/v2/D4D0BAQEV7XPrwqjYLg/company-logo_100_100/company-logo_100_100/0/1693840967446/agileengine_logo?e=1777507200&v=beta&t=uiyhj-xIbdsA1g2v-T8hOUEb-v_XpbL0dNRCdAH2skc;Operations > Delivery Manager;https://www.linkedin.com/company/agileengine/about/;Other;Zohorecruit;agileengine;1.0;https://www.linkedin.com/jobs/view/4400717948/;https://agileengine.zohorecruit.com/recruit/ViewJob.na?digest=l%40t.6K4ByLHs8JAwAM6StBFtjkQS3ElrkD6rs5N4nGo-&embedsource=LinkedIn%2BLimited%2BListings;Remote;Liderança/Gerência, Delivery/SDM;14/04/2026
15;AgileEngine;Delivery Manager ID51393;Salvador (BA);8 hours ago;https://www.linkedin.com/jobs/view/4400723630/;https://media.licdn.com/dms/image/v2/D4D0BAQEV7XPrwqjYLg/company-logo_100_100/company-logo_100_100/0/1693840967446/agileengine_logo?e=1777507200&v=beta&t=uiyhj-xIbdsA1g2v-T8hOUEb-v_XpbL0dNRCdAH2skc;Operations > Delivery Manager;https://www.linkedin.com/company/agileengine/about/;Other;Zohorecruit;agileengine;1.0;https://www.linkedin.com/jobs/view/4400723630/;https://agileengine.zohorecruit.com/recruit/ViewJob.na?digest=l%40t.6K4ByLHs8JAwAM6StNvS.TyTP7M5EA7dhW1pK90-&embedsource=LinkedIn%2BLimited%2BListings;Remote;Liderança/Gerência, Delivery/SDM;14/04/2026
