Id;Company;Job Title;Location;Published Date;Job Link;Logo;Category;Company Life URL;Industry;Platform;Company_Match;Score;Job Link_Match;Destination URL;Work Mode;Tags;Capture Date;City;State;UF;Region;Country;Continent;Keywords
1;300 Software;Engenheiro de dados;Brasil;06/05 13:00;https://www.linkedin.com/jobs/view/4408878248/;https://media.licdn.com/dms/image/v2/D4D0BAQGljGtElMVXhQ/company-logo_100_100/B4DZbPLvpkHEAU-/0/1747232685154/300_software_logo?e=1779926400&v=beta&t=0-HMI-_9egCbHySp65-6eVvXLjtjPDHcLUKBkpCmgZc;-;https://www.linkedin.com/company/300-software/about/;Data;;300 software;1;https://www.linkedin.com/jobs/view/4408878248/;https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fdocs.google.com%2Fforms%2Fd%2Fe%2F1FAIpQLSftiBfe2MisrRvzTF1SNUdlEqvLHvfcPddpj8lv2gIXZr8-EA%2Fviewform%3Fusp%3Dsend_form&dsh=S857748213%3A1778171180384906&followup=https%3A%2F%2Fdocs.google.com%2Fforms%2Fd%2Fe%2F1FAIpQLSftiBfe2MisrRvzTF1SNUdlEqvLHvfcPddpj8lv2gIXZr8-EA%2Fviewform%3Fusp%3Dsend_form&ltmpl=forms&osid=1&passive=1209600&service=wise&flowName=GlifWebSignIn&flowEntry=ServiceLogin&ifkv=AWa2Pas-0v2iB3gpFCfHMtvgBSHxOnvTgr9BY2le2h9GRiI9ZK8rJEzd_Wt_OnCFedr2jaYM1MDMTA;Remote;Dados/Analytics;07/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
2;4DF Connect;Engenheiro(a) de Software Senior (Backend .NET / Data Specialist);Brasil;06/05 15:00;https://www.linkedin.com/jobs/view/4411227321/;https://media.licdn.com/dms/image/v2/D4E0BAQHgznwIT2t3IA/company-logo_100_100/B4EZgUICjYGcAU-/0/1752684309117/4dfconnect_logo?e=1779926400&v=beta&t=dac10AbXUmwrNMREotrFawst0S3n7GkoTAXS9itjUHc;Data & Ai > Data Engineering;https://www.linkedin.com/company/4df-connect/about/;Data;Geekhunter;4df connect;1.0;https://www.linkedin.com/jobs/view/4411227321/;https://www.geekhunter.com.br/ai-numera/jobs/engenheiro-a--de-software-senior--backend--net---data-specialist--1?utm_source=linkedin&utm_medium=geekhunter&utm_campaign=64523;Remote;Specialist, Senior, TI/Tech, Backend, Dados/Analytics;07/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
3;7LM;Engenheiro de IA;Brasília (DF);06/05 14:00;https://www.linkedin.com/jobs/view/4408883255/;https://media.licdn.com/dms/image/v2/D4D0BAQGbt8MiTgIhMQ/company-logo_100_100/company-logo_100_100/0/1730469424270/7lm_empreendimentos_imobilirios_logo?e=1779926400&v=beta&t=sNJOpWCJMOTJmFjSaHg4yyenMmDFQMXEZzrWDt0aMUQ;-;https://www.linkedin.com/company/7lm/about/;Other;;7lm;1;https://www.linkedin.com/jobs/view/4408883255/;https://vemser7lm.gupy.io/job/eyJqb2JJZCI6MTA5MDUyNjksInNvdXJjZSI6ImxpbmtlZGluIn0=?jobBoardSource=linkedin;Hybrid;Inteligência Artificial;07/05/2026;;Distrito Federal;DF;Região Centro-Oeste;Brasil;América do Sul;engenheiro tecnologia da informação
4;A.C.Camargo Cancer Center;Engenheiro de Dados III;São Paulo (SP);06/05 23:00;https://www.linkedin.com/jobs/view/4409776006/;https://media.licdn.com/dms/image/v2/D4D0BAQEYnwtKr6hI-w/company-logo_100_100/company-logo_100_100/0/1726515191454/accamargo_logo?e=1779926400&v=beta&t=DUjuroCL74uXSoL6XPd-ZTh3C1rjBYOYpxYn85Bijyg;-;https://www.linkedin.com/company/a-c-camargo-cancer-center/about/;Data;LinkedIn (Easy Apply);a.c.camargo cancer center;1.0;https://www.linkedin.com/jobs/view/4409776006/;https://prd-pc1.lg.com.br/Vagas/c/7C1C3EEA-5369-4D7F-8B4F-6122FE20BACA/p/PortaldoCandidato/pt-BR/Vaga/Divulgacao?codigo=1o31zxwQOXw%3d;Hybrid;Dados/Analytics;07/05/2026;São Paulo;São Paulo;SP;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
5;A1 • Inteligência em Viagens;Desenvolvedor (a) FullStack Sênior (Remoto);Brasil;06/05 21:00;https://www.linkedin.com/jobs/view/4411290089/;https://media.licdn.com/dms/image/v2/C4D0BAQHnDFSmjFlOQw/company-logo_100_100/company-logo_100_100/0/1671381199587/a1_travel_expense_logo?e=1779926400&v=beta&t=8M4hv4bRvg4U4dIhqJ3e4wJW190Rz-Nsdne69-MgLu8;-;https://www.linkedin.com/company/a1-intelig-ncia-em-viagens/about/;Hardware;;a1 • inteligência em viagens;1;https://www.linkedin.com/jobs/view/4411290089/;https://www.geekhunter.com.br/a1-inteligencia-em-viagens/jobs/desenvolvedor--a--fullstack-senior--remoto--2?utm_source=linkedin&utm_medium=geekhunter&utm_campaign=64644;Remote;Senior, Full Stack;07/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
6;ABC Fitness;Senior BI Developer;Brasil;06/05 13:00;https://www.linkedin.com/jobs/view/4378877091/;https://media.licdn.com/dms/image/v2/C4E0BAQE5gp01PpXu5Q/company-logo_100_100/company-logo_100_100/0/1679312863907/abc_fitness_logo?e=1779926400&v=beta&t=jiqNuOj3smBsYWxTfCSJ6CXxYSkBE3z5h8QKvw0MSqw;Advanced > Information Technology;https://www.linkedin.com/company/abc-fitness/about/;Fitness;;abc fitness;1;https://www.linkedin.com/jobs/view/4378877091/;https://abcfinancial.wd5.myworkdayjobs.com/ABCFinancialServices/job/Brazil/Senior-BI-Developer-2_REQ-1153?source=LinkedIn;Remote;Senior;07/05/2026;;;;;Brasil;América do Sul;engenheiro tecnologia da informação
7;ABF Developments;Diretor Comercial - Porto Alegre - Procura-Se Profissional;Porto Alegre (RS);06/05 17:00;https://www.linkedin.com/jobs/view/4409204050/;https://media.licdn.com/dms/image/v2/C4D0BAQF2l6buvmzFsw/company-logo_100_100/company-logo_100_100/0/1671048476791/abfdevelopments_logo?e=1779926400&v=beta&t=dKCXzkOb3sse1zOeyOBm7vsJmnoU9piIZT-s3MA2m0A;Leadership > C-Level > Director;https://www.linkedin.com/company/abf-developments/about/;Marketing;;abf developments;1;https://www.linkedin.com/jobs/view/4409204050/;https://divulgavagas.com.br/vaga-de-emprego/diretor-comercial-33363772?utm_source=lk_empresas&utm_medium=linkedin&utm_campaign=lk_empresas_teste_C;On-site;Liderança/Gerência, Vendas / Comercial;07/05/2026;Porto Alegre;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;engenheiro tecnologia da informação
8;ADM;Engenheiro(a) de Projetos SR – OT / Infraestrutura Industrial;Uberlândia (MG);07/05 11:00;https://www.linkedin.com/jobs/view/4400118381/;https://media.licdn.com/dms/image/v2/C560BAQG0X_qChwy0vg/company-logo_100_100/company-logo_100_100/0/1656694101135/adm_logo?e=1779926400&v=beta&t=XLjczjSDk5agCNLt-_9qXTADh_aZVIbUzsTUWMHIKg4;-;https://www.linkedin.com/company/adm/about/;Industry;sjobs.brassring.com;adm;1.0;https://www.linkedin.com/jobs/view/4400118381/;https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25416&siteid=5764&jobId=3362949#jobDetails=3362949_5764;On-site;Senior, Engenharia Geral, Infraestrutura/Redes;07/05/2026;Uberlândia;Minas Gerais;MG;Região Sudeste;Brasil;América do Sul;engenheiro tecnologia da informação
9;AEL Sistemas;Engenheiro de DSP – Sistemas Embarcados de Comunicação;Grande Porto Alegre (RS);07/05 11:00;https://www.linkedin.com/jobs/view/4409296074/;https://media.licdn.com/dms/image/v2/D4D0BAQG9DOKvHtHlsw/company-logo_100_100/company-logo_100_100/0/1737750123057/ael_sistemas_logo?e=1779926400&v=beta&t=Cpb9Do6b333odQDiT9vRZr_CWTJCM3AqgUUKzJASLlk;-;https://www.linkedin.com/company/ael-sistemas/about/;IT;LinkedIn (Easy Apply);ael sistemas;1.0;https://www.linkedin.com/jobs/view/4409296074/;https://www.linkedin.com/jobs/view/4409296074/;Hybrid;TI/Tech;07/05/2026;;Rio Grande do Sul;RS;Região Sul;Brasil;América do Sul;engenheiro tecnologia da informação
10;AI/R Invillia;AWS Data Engineer | Senior (Hybrid / Maringá);Maringá (PR);07/05 12:00;https://www.linkedin.com/jobs/view/4410804749/;https://media.licdn.com/dms/image/v2/D4D0BAQHquDE5kLqdtg/company-logo_100_100/B4DZ2b0kc4HwAQ-/0/1776435742980/invillia_logo?e=1779926400&v=beta&t=56-lRGExjFGJ-xkiZq7r8oZAtN88m1wybf7m5U1YKh8;Data & Ai > Data Engineering;https://www.linkedin.com/company/ai-r-invillia/about/;Data;;ai/r invillia;1;https://www.linkedin.com/jobs/view/4410804749/;https://www.linkedin.com/jobs/view/4410804749/;Hybrid;Senior, Cloud (AWS/GCP/Azure), Dados/Analytics, Engenharia Geral;07/05/2026;Maringá;Paraná;PR;Região Sul;Brasil;América do Sul;engenheiro tecnologia da informação
